Unnamed: 0,store_id,order_id,product_id,price,profit,delivery_distance,order_start_prepare,planned_prep_time,order_ready,region_id
9774,3141,20530137,,,44.635,3596,2024-09-03 01:31:08,10.0,2024-09-03 01:53:17,695
9775,3141,20530137,,12.64,44.635,3596,2024-09-03 01:31:08,10.0,2024-09-03 01:53:17,695
9776,4757,20530131,,7.9,4.819,3534,2024-09-03 01:39:09,20.0,2024-09-03 01:55:02,707
9777,4757,20530131,,,4.819,3534,2024-09-03 01:39:09,20.0,2024-09-03 01:55:02,707
9778,9383,20530129,,23.7,18.96,3634,2024-09-03 01:27:40,20.0,2024-09-03 01:49:28,695
9779,3610,20530117,,12.64,,14261,2024-09-03 01:54:05,5.0,2024-09-03 02:09:57,689
9780,3610,20530117,,42.66,,14261,2024-09-03 01:54:05,5.0,2024-09-03 02:09:57,689
9781,5853,20530115,,24.49,4.898,7055,2024-09-03 01:21:57,20.0,2024-09-03 01:40:05,707
9782,4742,20530111,,23.621,11.8342,7108,2024-09-03 01:21:45,25.0,2024-09-03 01:46:57,683
9783,4742,20530111,,35.55,11.8342,7108,2024-09-03 01:21:45,25.0,2024-09-03 01:46:57,683
9784,3902,20530075,,4.74,19.908,4347,2024-09-03 01:34:28,35.0,2024-09-03 02:15:51,683
9785,3902,20530075,,11.85,19.908,4347,2024-09-03 01:34:28,35.0,2024-09-03 02:15:51,683
9786,3902,20530075,,37.92,19.908,4347,2024-09-03 01:34:28,35.0,2024-09-03 02:15:51,683
9787,3902,20530075,,27.65,19.908,4347,2024-09-03 01:34:28,35.0,2024-09-03 02:15:51,683
9788,3902,20530075,,17.38,19.908,4347,2024-09-03 01:34:28,35.0,2024-09-03 02:15:51,683
9789,3754,20530071,,32.39,23.700000000000003,3408,2024-09-03 01:15:33,40.0,,709
9790,3754,20530071,,13.43,23.700000000000003,3408,2024-09-03 01:15:33,40.0,,709
9791,3754,20530071,,10.27,23.700000000000003,3408,2024-09-03 01:15:33,40.0,,709
9792,3754,20530071,,12.64,23.700000000000003,3408,2024-09-03 01:15:33,40.0,,709
9793,3754,20530071,,32.39,23.700000000000003,3408,2024-09-03 01:15:33,40.0,,709
9794,3754,20530071,,17.38,23.700000000000003,3408,2024-09-03 01:15:33,40.0,,709
9795,6579,20530065,,12.64,26.86,11009,2024-09-03 01:14:01,20.0,2024-09-03 01:44:23,683
9796,6579,20530065,,30.02,26.86,11009,2024-09-03 01:14:01,20.0,2024-09-03 01:44:23,683
9797,6579,20530065,,11.06,26.86,11009,2024-09-03 01:14:01,20.0,2024-09-03 01:44:23,683
9798,9551,20530027,,15.01,41.475,8733,2024-09-03 01:07:58,15.0,2024-09-03 01:16:20,707
9799,9551,20530027,,,41.475,8733,2024-09-03 01:07:58,15.0,2024-09-03 01:16:20,707
9800,9551,20530027,,12.64,41.475,8733,2024-09-03 01:07:58,15.0,2024-09-03 01:16:20,707
9801,9551,20530027,,27.65,41.475,8733,2024-09-03 01:07:58,15.0,2024-09-03 01:16:20,707
9802,9551,20530027,,15.8,41.475,8733,2024-09-03 01:07:58,15.0,2024-09-03 01:16:20,707
9803,6299,20530023,,73.47,78.5102,2547,2024-09-03 01:08:55,20.0,2024-09-03 01:28:47,683
9804,6299,20530023,,41.001,78.5102,2547,2024-09-03 01:08:55,20.0,2024-09-03 01:28:47,683
9805,6299,20530023,,12.64,78.5102,2547,2024-09-03 01:08:55,20.0,2024-09-03 01:28:47,683
9806,6299,20530023,,84.53,78.5102,2547,2024-09-03 01:08:55,20.0,2024-09-03 01:28:47,683
9807,6299,20530023,,37.13,78.5102,2547,2024-09-03 01:08:55,20.0,2024-09-03 01:28:47,683
9808,6299,20530023,,143.78,78.5102,2547,2024-09-03 01:08:55,20.0,2024-09-03 01:28:47,683
9809,9787,20530013,,7.9,46.136,8051,2024-09-03 01:06:18,20.0,2024-09-03 01:16:58,683
9810,9787,20530013,,49.77,46.136,8051,2024-09-03 01:06:18,20.0,2024-09-03 01:16:58,683
9811,10489,20530011,,91.64,,11972,2024-09-03 01:06:26,15.0,2024-09-03 01:18:37,683
9812,10489,20530011,,17.38,,11972,2024-09-03 01:06:26,15.0,2024-09-03 01:18:37,683
9813,10489,20530011,,14.22,,11972,2024-09-03 01:06:26,15.0,2024-09-03 01:18:37,683
9814,8717,20529999,,,9.6775,2327,2024-09-03 01:06:53,20.0,2024-09-03 01:29:14,683
9815,8717,20529999,,6.715,9.6775,2327,2024-09-03 01:06:53,20.0,2024-09-03 01:29:14,683
9816,8717,20529999,,5.925,9.6775,2327,2024-09-03 01:06:53,20.0,2024-09-03 01:29:14,683
9817,9787,20529979,,52.14,36.34,842,2024-09-03 01:02:46,20.0,2024-09-03 01:15:33,683
9818,9787,20529979,,20.54,36.34,842,2024-09-03 01:02:46,20.0,2024-09-03 01:15:33,683
9819,8377,20529969,,35.55,7.109999999999999,2704,2024-09-03 01:00:24,20.0,2024-09-03 01:10:09,695
9820,6299,20529961,,84.53,23.700000000000003,4460,2024-09-03 01:01:56,20.0,2024-09-03 01:15:13,683
9821,6299,20529961,,33.97,23.700000000000003,4460,2024-09-03 01:01:56,20.0,2024-09-03 01:15:13,683
9822,11819,20529945,,26.07,77.104,7492,2024-09-03 01:00:03,20.0,2024-09-03 01:19:04,707
9823,11819,20529945,,22.12,77.104,7492,2024-09-03 01:00:03,20.0,2024-09-03 01:19:04,707
9824,11819,20529945,,21.33,77.104,7492,2024-09-03 01:00:03,20.0,2024-09-03 01:19:04,707
9825,11819,20529945,,26.86,77.104,7492,2024-09-03 01:00:03,20.0,2024-09-03 01:19:04,707
9826,6483,20529937,,29.23,5.846,402,2024-09-03 00:57:47,20.0,2024-09-03 01:07:09,707
9827,3522,20529935,,24.49,108.072,9162,2024-09-03 00:57:58,45.0,2024-09-03 01:39:19,685
9828,3522,20529935,,27.65,108.072,9162,2024-09-03 00:57:58,45.0,2024-09-03 01:39:19,685
9829,3522,20529935,,82.95,108.072,9162,2024-09-03 00:57:58,45.0,2024-09-03 01:39:19,685
9830,6579,20529931,,39.5,52.14,10323,2024-09-03 00:57:15,20.0,2024-09-03 01:40:42,683
9831,6579,20529931,,11.06,52.14,10323,2024-09-03 00:57:15,20.0,2024-09-03 01:40:42,683
9832,6579,20529931,,11.06,52.14,10323,2024-09-03 00:57:15,20.0,2024-09-03 01:40:42,683
9833,6579,20529931,,42.66,52.14,10323,2024-09-03 00:57:15,20.0,2024-09-03 01:40:42,683
9834,3902,20529927,,27.65,,14122,,30.0,2024-09-03 01:39:08,683
9835,3902,20529927,,31.6,,14122,,30.0,2024-09-03 01:39:08,683
9836,3902,20529927,,26.86,,14122,,30.0,2024-09-03 01:39:08,683
9837,4742,20529887,,23.621,31.4815,4113,2024-09-03 01:00:45,35.0,2024-09-03 01:23:42,683
9838,4742,20529887,,7.11,31.4815,4113,2024-09-03 01:00:45,35.0,2024-09-03 01:23:42,683
9839,4742,20529887,,,31.4815,4113,2024-09-03 01:00:45,35.0,2024-09-03 01:23:42,683
9840,4742,20529887,,17.301,31.4815,4113,2024-09-03 01:00:45,35.0,2024-09-03 01:23:42,683
9841,9787,20529873,,47.4,37.92,5828,2024-09-03 00:50:02,20.0,2024-09-03 01:01:46,683
9842,4742,20529871,,31.521,68.09799999999998,4797,,35.0,2024-09-03 01:33:48,683
9843,4742,20529871,,19.671,68.09799999999998,4797,,35.0,2024-09-03 01:33:48,683
9844,4742,20529871,,35.471,68.09799999999998,4797,,35.0,2024-09-03 01:33:48,683
9845,4742,20529871,,,68.09799999999998,4797,,35.0,2024-09-03 01:33:48,683
9846,4742,20529871,,15.721,68.09799999999998,4797,,35.0,2024-09-03 01:33:48,683
9847,4742,20529871,,19.671,68.09799999999998,4797,,35.0,2024-09-03 01:33:48,683
9848,4742,20529837,,23.621,36.6165,8323,2024-09-03 00:44:22,30.0,,683
9849,4742,20529837,,19.671,36.6165,8323,2024-09-03 00:44:22,30.0,,683
9850,4742,20529837,,7.11,36.6165,8323,2024-09-03 00:44:22,30.0,,683
9851,4742,20529837,,15.721,36.6165,8323,2024-09-03 00:44:22,30.0,,683
9852,4742,20529837,,7.11,36.6165,8323,2024-09-03 00:44:22,30.0,,683
9853,8377,20529831,,43.371,,2374,2024-09-03 00:49:59,20.0,2024-09-03 01:00:37,695
9854,8377,20529831,,14.141,,2374,2024-09-03 00:49:59,20.0,2024-09-03 01:00:37,695
9855,6299,20529815,,33.97,39.105,4268,2024-09-03 00:52:26,5.0,2024-09-03 01:06:31,683
9856,6299,20529815,,44.24,39.105,4268,2024-09-03 00:52:26,5.0,2024-09-03 01:06:31,683
9857,9551,20529807,,27.65,21.725,7294,2024-09-03 00:51:12,15.0,2024-09-03 01:16:02,707
9858,9551,20529807,,15.8,21.725,7294,2024-09-03 00:51:12,15.0,2024-09-03 01:16:02,707
9859,3522,20529805,,63.2,65.17500000000001,8419,2024-09-03 00:40:36,5.0,2024-09-03 01:15:30,685
9860,3522,20529805,,67.15,65.17500000000001,8419,2024-09-03 00:40:36,5.0,2024-09-03 01:15:30,685
9861,10489,20529797,,7.9,27.018,11321,2024-09-03 00:41:14,20.0,2024-09-03 00:53:17,683
9862,10489,20529797,,112.97,27.018,11321,2024-09-03 00:41:14,20.0,2024-09-03 00:53:17,683
9863,10489,20529797,,14.22,27.018,11321,2024-09-03 00:41:14,20.0,2024-09-03 00:53:17,683
9864,10251,20529783,,35.55,28.44,509,2024-09-03 00:36:57,20.0,2024-09-03 01:00:19,707
9865,5212,20529771,,22.91,28.677,3081,,17.0,2024-09-03 00:59:44,683
9866,5212,20529771,,15.01,28.677,3081,,17.0,2024-09-03 00:59:44,683
9867,5212,20529771,,15.01,28.677,3081,,17.0,2024-09-03 00:59:44,683
9868,5212,20529771,,4.424,28.677,3081,,17.0,2024-09-03 00:59:44,683
9869,10251,20529769,,35.55,37.92,509,2024-09-03 00:34:56,20.0,2024-09-03 01:00:11,707
9870,10251,20529769,,11.85,37.92,509,2024-09-03 00:34:56,20.0,2024-09-03 01:00:11,707
9871,9551,20529767,,,6.636,1193,2024-09-03 00:34:46,15.0,,707
9872,9551,20529767,,,6.636,1193,2024-09-03 00:34:46,15.0,,707
9873,3610,20529761,,12.64,42.344,10097,2024-09-03 00:37:51,30.0,2024-09-03 01:23:52,689
9874,3610,20529761,,34.76,42.344,10097,2024-09-03 00:37:51,30.0,2024-09-03 01:23:52,689
9875,3610,20529761,,5.53,42.344,10097,2024-09-03 00:37:51,30.0,2024-09-03 01:23:52,689
9876,4742,20529743,,31.521,,928,2024-09-03 00:30:24,35.0,2024-09-03 01:16:03,683
9877,4742,20529743,,19.671,,928,2024-09-03 00:30:24,35.0,2024-09-03 01:16:03,683
9878,4742,20529743,,4.661,,928,2024-09-03 00:30:24,35.0,2024-09-03 01:16:03,683
9879,4742,20529743,,35.471,,928,2024-09-03 00:30:24,35.0,2024-09-03 01:16:03,683
9880,4742,20529743,,7.821,,928,2024-09-03 00:30:24,35.0,2024-09-03 01:16:03,683
9881,4742,20529743,,35.471,,928,2024-09-03 00:30:24,35.0,2024-09-03 01:16:03,683
9882,4742,20529743,,35.55,,928,2024-09-03 00:30:24,35.0,2024-09-03 01:16:03,683
9883,3197,20529741,,47.4,47.4,7437,,25.0,2024-09-03 00:55:50,683
9884,3197,20529741,,47.4,47.4,7437,,25.0,2024-09-03 00:55:50,683
9885,5212,20529739,,42.66,,1715,2024-09-03 00:30:26,15.0,2024-09-03 00:38:31,683
9886,8717,20529713,,8.69,14.22,9047,2024-09-03 00:28:46,20.0,2024-09-03 00:52:14,683
9887,8717,20529713,,6.715,14.22,9047,2024-09-03 00:28:46,20.0,2024-09-03 00:52:14,683
9888,8717,20529713,,5.925,14.22,9047,2024-09-03 00:28:46,20.0,2024-09-03 00:52:14,683
9889,8717,20529713,,7.11,14.22,9047,2024-09-03 00:28:46,20.0,2024-09-03 00:52:14,683
9890,5212,20529693,,22.91,18.96,2539,2024-09-03 00:23:05,15.0,2024-09-03 00:38:26,683
9891,5212,20529693,,15.01,18.96,2539,2024-09-03 00:23:05,15.0,2024-09-03 00:38:26,683
9892,4755,20529677,,11.06,39.895,5784,2024-09-03 00:21:28,15.0,2024-09-03 00:50:38,707
9893,4755,20529677,,33.18,39.895,5784,2024-09-03 00:21:28,15.0,2024-09-03 00:50:38,707
9894,4755,20529677,,35.55,39.895,5784,2024-09-03 00:21:28,15.0,2024-09-03 00:50:38,707
9895,9383,20529671,,56.88,118.105,3962,2024-09-03 00:35:51,30.0,2024-09-03 01:06:58,695
9896,9383,20529671,,63.2,118.105,3962,2024-09-03 00:35:51,30.0,2024-09-03 01:06:58,695
9897,9383,20529671,,,118.105,3962,2024-09-03 00:35:51,30.0,2024-09-03 01:06:58,695
9898,9383,20529671,,48.98,118.105,3962,2024-09-03 00:35:51,30.0,2024-09-03 01:06:58,695
9899,4755,20529639,,51.35,25.675,3322,2024-09-03 00:14:51,15.0,2024-09-03 00:21:19,707
9900,4742,20529633,,19.671,38.947,11522,2024-09-03 00:14:51,30.0,2024-09-03 00:58:19,683
9901,4742,20529633,,,38.947,11522,2024-09-03 00:14:51,30.0,2024-09-03 00:58:19,683
9902,4742,20529633,,35.471,38.947,11522,2024-09-03 00:14:51,30.0,2024-09-03 00:58:19,683
9903,4742,20529633,,7.821,38.947,11522,2024-09-03 00:14:51,30.0,2024-09-03 00:58:19,683
9904,8377,20529627,,,38.552,1344,2024-09-03 00:19:25,20.0,2024-09-03 00:32:25,695
9905,8377,20529627,143036.0,11.771,38.552,1344,2024-09-03 00:19:25,20.0,2024-09-03 00:32:25,695
9906,8377,20529627,,31.521,38.552,1344,2024-09-03 00:19:25,20.0,2024-09-03 00:32:25,695
9907,8377,20529627,,10.191,38.552,1344,2024-09-03 00:19:25,20.0,2024-09-03 00:32:25,695
9908,6483,20529625,,29.23,7.268000000000001,1464,2024-09-03 00:13:31,20.0,2024-09-03 00:24:01,707
9909,6483,20529625,,7.11,7.268000000000001,1464,2024-09-03 00:13:31,20.0,2024-09-03 00:24:01,707
9910,5014,20529615,,4.74,11.85,4224,2024-09-03 00:15:02,15.0,2024-09-03 00:28:52,683
9911,5014,20529615,,11.85,11.85,4224,2024-09-03 00:15:02,15.0,2024-09-03 00:28:52,683
9912,5014,20529615,,42.66,11.85,4224,2024-09-03 00:15:02,15.0,2024-09-03 00:28:52,683
9913,6579,20529595,,12.64,49.296,10171,,20.0,2024-09-03 00:18:40,683
9914,6579,20529595,,34.76,49.296,10171,,20.0,2024-09-03 00:18:40,683
9915,6579,20529595,,14.22,49.296,10171,,20.0,2024-09-03 00:18:40,683
9916,5212,20529593,,42.66,8.532,2875,,15.0,2024-09-03 00:17:29,683
9917,6299,20529589,,33.18,46.4915,5387,2024-09-03 00:08:22,20.0,2024-09-03 00:24:30,683
9918,6299,20529589,,34.523,46.4915,5387,2024-09-03 00:08:22,20.0,2024-09-03 00:24:30,683
9919,6299,20529589,,12.64,46.4915,5387,2024-09-03 00:08:22,20.0,2024-09-03 00:24:30,683
9920,6299,20529589,,12.64,46.4915,5387,2024-09-03 00:08:22,20.0,2024-09-03 00:24:30,683
9921,3902,20529581,,4.74,53.088,4899,,30.0,2024-09-03 00:39:13,683
9922,3902,20529581,,4.74,53.088,4899,,30.0,2024-09-03 00:39:13,683
9923,3902,20529581,,25.28,53.088,4899,,30.0,2024-09-03 00:39:13,683
9924,3902,20529581,,31.6,53.088,4899,,30.0,2024-09-03 00:39:13,683
9925,5853,20529567,,32.39,18.328,2543,2024-09-03 00:07:03,20.0,,707
9926,5853,20529567,,20.54,18.328,2543,2024-09-03 00:07:03,20.0,,707
9927,5853,20529567,,12.64,18.328,2543,2024-09-03 00:07:03,20.0,,707
9928,5853,20529567,,26.07,18.328,2543,2024-09-03 00:07:03,20.0,,707
9929,6483,20529555,,32.39,32.785,4258,2024-09-03 00:03:26,20.0,2024-09-03 00:18:08,707
9930,6483,20529555,,12.64,32.785,4258,2024-09-03 00:03:26,20.0,2024-09-03 00:18:08,707
9931,6483,20529555,,20.54,32.785,4258,2024-09-03 00:03:26,20.0,2024-09-03 00:18:08,707
9932,5853,20529553,,51.35,10.27,4512,2024-09-03 00:04:59,15.0,,707
9933,4679,20529551,,,4.74,1245,2024-09-03 00:03:45,20.0,2024-09-03 00:22:25,703
9934,3750,20529547,,37.92,7.584,10152,2024-09-03 00:03:05,30.0,2024-09-03 00:31:40,683
9935,5212,20529533,,42.66,21.33,6892,2024-09-03 00:01:59,15.0,2024-09-03 00:09:24,683
9936,3522,20529521,,33.97,35.155,6761,2024-09-03 00:05:57,35.0,2024-09-03 00:42:33,685
9937,3522,20529521,,36.34,35.155,6761,2024-09-03 00:05:57,35.0,2024-09-03 00:42:33,685
9938,3141,20529517,,,6.32,4167,2024-09-03 00:08:03,15.0,2024-09-03 00:24:18,695
9939,3141,20529517,,25.28,6.32,4167,2024-09-03 00:08:03,15.0,2024-09-03 00:24:18,695
9940,9383,20529513,,55.3,,4136,2024-09-03 00:36:37,10.0,2024-09-03 01:20:01,695
9941,9383,20529513,,45.03,,4136,2024-09-03 00:36:37,10.0,2024-09-03 01:20:01,695
9942,9383,20529513,,22.12,,4136,2024-09-03 00:36:37,10.0,2024-09-03 01:20:01,695
9943,8717,20529511,,8.69,,6593,2024-09-03 00:00:39,15.0,2024-09-03 00:01:57,683
9944,8717,20529511,,,,6593,2024-09-03 00:00:39,15.0,2024-09-03 00:01:57,683
9945,5014,20529485,,11.85,63.516,4765,2024-09-02 23:56:28,15.0,2024-09-03 00:14:15,683
9946,5014,20529485,,24.885,63.516,4765,2024-09-02 23:56:28,15.0,2024-09-03 00:14:15,683
9947,5014,20529485,,42.66,63.516,4765,2024-09-02 23:56:28,15.0,2024-09-03 00:14:15,683
9948,4742,20529483,,51.271,,5336,2024-09-03 00:04:12,30.0,2024-09-03 00:43:52,683
9949,4742,20529483,,19.671,,5336,2024-09-03 00:04:12,30.0,2024-09-03 00:43:52,683
9950,4742,20529483,,10.191,,5336,2024-09-03 00:04:12,30.0,2024-09-03 00:43:52,683
9951,4742,20529483,,14.141,,5336,2024-09-03 00:04:12,30.0,2024-09-03 00:43:52,683
9952,4742,20529483,,55.221,,5336,2024-09-03 00:04:12,30.0,2024-09-03 00:43:52,683
9953,8377,20529479,,19.671,50.3704,3587,2024-09-03 00:26:45,20.0,2024-09-03 00:52:05,695
9954,8377,20529479,,35.471,50.3704,3587,2024-09-03 00:26:45,20.0,2024-09-03 00:52:05,695
9955,8377,20529479,,7.821,50.3704,3587,2024-09-03 00:26:45,20.0,2024-09-03 00:52:05,695
9956,4742,20529473,,19.671,12.5926,4387,2024-09-03 00:03:21,30.0,2024-09-03 00:46:18,683
9957,4742,20529473,,35.471,12.5926,4387,2024-09-03 00:03:21,30.0,2024-09-03 00:46:18,683
9958,4742,20529473,,7.821,12.5926,4387,2024-09-03 00:03:21,30.0,2024-09-03 00:46:18,683
9959,5212,20529459,,22.91,30.336,3300,2024-09-02 23:54:24,15.0,2024-09-02 23:57:33,683
9960,5212,20529459,,15.01,30.336,3300,2024-09-02 23:54:24,15.0,2024-09-02 23:57:33,683
9961,6299,20529455,,,37.555,1479,2024-09-02 23:56:07,20.0,2024-09-03 00:18:55,683
9962,6299,20529455,,33.97,37.555,1479,2024-09-02 23:56:07,20.0,2024-09-03 00:18:55,683
9963,6299,20529455,,45.82,37.555,1479,2024-09-02 23:56:07,20.0,2024-09-03 00:18:55,683
9964,9383,20529441,,23.7,,2217,2024-09-02 23:50:10,25.0,2024-09-03 00:23:37,695
9965,9383,20529441,,,,2217,2024-09-02 23:50:10,25.0,2024-09-03 00:23:37,695
9966,5212,20529423,,22.91,4.582,15229,2024-09-02 23:46:58,15.0,2024-09-02 23:57:38,683
9967,9383,20529421,,41.87,33.812000000000005,972,2024-09-02 23:47:39,25.0,2024-09-03 00:10:58,695
9968,9383,20529421,,19.75,33.812000000000005,972,2024-09-02 23:47:39,25.0,2024-09-03 00:10:58,695
9969,9383,20529421,,33.18,33.812000000000005,972,2024-09-02 23:47:39,25.0,2024-09-03 00:10:58,695
9970,9383,20529421,,,33.812000000000005,972,2024-09-02 23:47:39,25.0,2024-09-03 00:10:58,695
9971,9383,20529421,,52.14,33.812000000000005,972,2024-09-02 23:47:39,25.0,2024-09-03 00:10:58,695
9972,10489,20529415,,,66.755,10542,2024-09-02 23:46:02,20.0,2024-09-03 00:03:55,683
9973,10489,20529415,,48.98,66.755,10542,2024-09-02 23:46:02,20.0,2024-09-03 00:03:55,683
9974,10489,20529415,,9.48,66.755,10542,2024-09-02 23:46:02,20.0,2024-09-03 00:03:55,683
9975,10251,20529391,,27.65,22.12,2196,2024-09-02 23:42:50,20.0,2024-09-02 23:51:45,707
9976,8717,20529339,,,4.266,2870,2024-09-02 23:43:51,20.0,2024-09-02 23:52:12,683
9977,8717,20529339,,6.715,4.266,2870,2024-09-02 23:43:51,20.0,2024-09-02 23:52:12,683
9978,8717,20529339,,,4.266,2870,2024-09-02 23:43:51,20.0,2024-09-02 23:52:12,683
9979,8805,20529329,,,68.493,1968,2024-09-02 23:39:06,30.0,2024-09-03 00:09:11,683
9980,8805,20529329,,7.11,68.493,1968,2024-09-02 23:39:06,30.0,2024-09-03 00:09:11,683
9981,8805,20529329,,47.321,68.493,1968,2024-09-02 23:39:06,30.0,2024-09-03 00:09:11,683
9982,8805,20529329,,15.721,68.493,1968,2024-09-02 23:39:06,30.0,2024-09-03 00:09:11,683
9983,8805,20529329,,7.821,68.493,1968,2024-09-02 23:39:06,30.0,2024-09-03 00:09:11,683
9984,8805,20529329,,7.11,68.493,1968,2024-09-02 23:39:06,30.0,2024-09-03 00:09:11,683
9985,8805,20529329,,11.771,68.493,1968,2024-09-02 23:39:06,30.0,2024-09-03 00:09:11,683
9986,8805,20529329,,8.611,68.493,1968,2024-09-02 23:39:06,30.0,2024-09-03 00:09:11,683
9987,9551,20529303,,27.65,34.128,5182,,15.0,2024-09-02 23:58:44,707
9988,9551,20529303,,15.01,34.128,5182,,15.0,2024-09-02 23:58:44,707
9989,8805,20529293,,23.621,34.6336,610,2024-09-02 23:35:51,20.0,2024-09-02 23:55:32,683
9990,8805,20529293,,19.671,34.6336,610,2024-09-02 23:35:51,20.0,2024-09-02 23:55:32,683
9991,6579,20529287,,22.91,,5113,,20.0,2024-09-02 23:56:13,683
9992,4755,20529275,,54.51,43.608,1220,2024-09-02 23:32:13,15.0,2024-09-02 23:54:15,707
9993,3141,20529273,,6.32,14.536,2790,2024-09-02 23:31:36,15.0,2024-09-02 23:52:02,695
9994,3141,20529273,,12.64,14.536,2790,2024-09-02 23:31:36,15.0,2024-09-02 23:52:02,695
9995,3141,20529273,,27.65,14.536,2790,2024-09-02 23:31:36,15.0,2024-09-02 23:52:02,695
9996,3141,20529273,,26.07,14.536,2790,2024-09-02 23:31:36,15.0,2024-09-02 23:52:02,695
9997,9787,20529259,,38.71,48.19,2556,2024-09-02 23:30:10,20.0,2024-09-02 23:42:21,683
9998,9787,20529259,,57.67,48.19,2556,2024-09-02 23:30:10,20.0,2024-09-02 23:42:21,683
9999,7401,20529249,,70.31,47.716,9195,2024-09-02 23:29:50,20.0,2024-09-02 23:52:52,683
10000,7401,20529249,,74.26,47.716,9195,2024-09-02 23:29:50,20.0,2024-09-02 23:52:52,683
10001,7401,20529249,,94.01,47.716,9195,2024-09-02 23:29:50,20.0,2024-09-02 23:52:52,683
10002,3944,20529241,1056927.0,21.33,33.496,5512,2024-09-02 23:35:34,10.0,2024-09-02 23:37:44,689
10003,3944,20529241,,20.54,33.496,5512,2024-09-02 23:35:34,10.0,2024-09-02 23:37:44,689
10004,8805,20529233,143036.0,11.771,13.193,811,2024-09-02 23:29:09,25.0,2024-09-02 23:56:06,683
10005,8805,20529233,,4.661,13.193,811,2024-09-02 23:29:09,25.0,2024-09-02 23:56:06,683
10006,8805,20529233,,14.141,13.193,811,2024-09-02 23:29:09,25.0,2024-09-02 23:56:06,683
10007,8805,20529233,,15.721,13.193,811,2024-09-02 23:29:09,25.0,2024-09-02 23:56:06,683
10008,8805,20529233,,19.671,13.193,811,2024-09-02 23:29:09,25.0,2024-09-02 23:56:06,683
10009,7621,20529227,,8.69,,10999,2024-09-02 23:28:08,30.0,,683
10010,7621,20529227,,,,10999,2024-09-02 23:28:08,30.0,,683
10011,7621,20529227,,33.18,,10999,2024-09-02 23:28:08,30.0,,683
10012,7621,20529227,,,,10999,2024-09-02 23:28:08,30.0,,683
10013,9787,20529225,,38.71,37.92,4905,2024-09-02 23:27:44,15.0,2024-09-02 23:38:58,683
10014,9787,20529225,,37.13,37.92,4905,2024-09-02 23:27:44,15.0,2024-09-02 23:38:58,683
10015,3944,20529223,,6.32,8.848,8211,2024-09-02 23:29:45,10.0,2024-09-02 23:42:01,689
10016,3944,20529223,,,8.848,8211,2024-09-02 23:29:45,10.0,2024-09-02 23:42:01,689
10017,7401,20529139,,8.295,304.30800000000005,921,,25.0,2024-09-02 23:52:50,683
10018,7401,20529139,535197.0,,304.30800000000005,921,,25.0,2024-09-02 23:52:50,683
10019,7401,20529139,536215.0,101.91,304.30800000000005,921,,25.0,2024-09-02 23:52:50,683
10020,7401,20529139,,74.26,304.30800000000005,921,,25.0,2024-09-02 23:52:50,683
10021,7401,20529139,,94.01,304.30800000000005,921,,25.0,2024-09-02 23:52:50,683
10022,6299,20529121,,33.18,121.7864,6993,2024-09-02 23:23:27,20.0,2024-09-02 23:44:45,683
10023,6299,20529121,,34.523,121.7864,6993,2024-09-02 23:23:27,20.0,2024-09-02 23:44:45,683
10024,6299,20529121,,36.34,121.7864,6993,2024-09-02 23:23:27,20.0,2024-09-02 23:44:45,683
10025,6299,20529121,,48.19,121.7864,6993,2024-09-02 23:23:27,20.0,2024-09-02 23:44:45,683
10026,11273,20529115,,19.75,12.798000000000002,3285,2024-09-02 23:19:11,25.0,2024-09-02 23:35:08,685
10027,11273,20529115,,44.24,12.798000000000002,3285,2024-09-02 23:19:11,25.0,2024-09-02 23:35:08,685
10028,4742,20529113,,19.671,41.001,4043,2024-09-02 23:21:17,30.0,2024-09-02 23:44:26,683
10029,4742,20529113,,55.221,41.001,4043,2024-09-02 23:21:17,30.0,2024-09-02 23:44:26,683
10030,4742,20529113,,7.11,41.001,4043,2024-09-02 23:21:17,30.0,2024-09-02 23:44:26,683
10031,10243,20529097,,9.48,,3080,2024-09-02 23:15:49,20.0,2024-09-02 23:30:17,689
10032,10243,20529097,,,,3080,2024-09-02 23:15:49,20.0,2024-09-02 23:30:17,689
10033,10243,20529097,,,,3080,2024-09-02 23:15:49,20.0,2024-09-02 23:30:17,689
10034,6483,20529093,,13.43,42.344,1086,2024-09-02 23:16:23,20.0,2024-09-02 23:33:43,707
10035,6483,20529093,,29.23,42.344,1086,2024-09-02 23:16:23,20.0,2024-09-02 23:33:43,707
10036,6483,20529093,,,42.344,1086,2024-09-02 23:16:23,20.0,2024-09-02 23:33:43,707
10037,9551,20529075,,6.32,22.91,7469,2024-09-02 23:14:24,20.0,,707
10038,9551,20529075,,20.54,22.91,7469,2024-09-02 23:14:24,20.0,,707
10039,9551,20529075,,27.65,22.91,7469,2024-09-02 23:14:24,20.0,,707
10040,9551,20529075,,30.81,22.91,7469,2024-09-02 23:14:24,20.0,,707
10041,9551,20529075,,29.23,22.91,7469,2024-09-02 23:14:24,20.0,,707
10042,5853,20529065,,44.24,35.392,1454,2024-09-02 23:14:23,20.0,2024-09-02 23:25:41,707
10043,5014,20529061,,16.59,29.625,17147,2024-09-02 23:12:53,15.0,,683
10044,5014,20529061,,42.66,29.625,17147,2024-09-02 23:12:53,15.0,,683
10045,3141,20529055,,25.28,6.478000000000001,2689,2024-09-02 23:13:52,15.0,2024-09-03 00:06:04,695
